chip,edge_density,rank
chip_328_501_merged.tif,0.211017,1379
chip_329_498_merged.tif,0.211017,1380
chip_150_469_merged.tif,0.210997,1381
chip_119_447_merged.tif,0.210977,1382
chip_321_518_merged.tif,0.210977,1383
chip_122_482_merged.tif,0.210957,1384
chip_128_508_merged.tif,0.210957,1385
chip_324_509_merged.tif,0.210918,1386
chip_128_481_merged.tif,0.210878,1387
chip_132_472_merged.tif,0.210878,1388
chip_194_340_merged.tif,0.210818,1389
chip_225_482_merged.tif,0.210798,1390
chip_059_119_merged.tif,0.210678,1391
chip_218_436_merged.tif,0.210678,1392
chip_180_362_merged.tif,0.210658,1393
chip_331_510_merged.tif,0.210658,1394
chip_170_514_merged.tif,0.210639,1395
chip_223_442_merged.tif,0.210639,1396
chip_223_468_merged.tif,0.210639,1397
chip_025_082_merged.tif,0.210559,1398
chip_087_268_merged.tif,0.210559,1399
chip_127_127_merged.tif,0.210539,1400
chip_134_426_merged.tif,0.210479,1401
chip_122_501_merged.tif,0.210439,1402
chip_237_466_merged.tif,0.210439,1403
chip_151_484_merged.tif,0.210419,1404
chip_109_424_merged.tif,0.210379,1405
chip_245_582_merged.tif,0.210379,1406
chip_140_429_merged.tif,0.210360,1407
chip_219_437_merged.tif,0.210360,1408
chip_115_040_merged.tif,0.210340,1409
chip_034_104_merged.tif,0.210240,1410
chip_166_411_merged.tif,0.210240,1411
chip_190_349_merged.tif,0.210240,1412
chip_127_480_merged.tif,0.210220,1413
chip_281_402_merged.tif,0.210220,1414
chip_214_449_merged.tif,0.210100,1415
chip_124_337_merged.tif,0.210001,1416
chip_193_431_merged.tif,0.210001,1417
chip_123_485_merged.tif,0.209961,1418
chip_089_369_merged.tif,0.209921,1419
chip_117_438_merged.tif,0.209921,1420
chip_127_477_merged.tif,0.209861,1421
chip_115_448_merged.tif,0.209801,1422
chip_198_027_merged.tif,0.209782,1423
chip_241_586_merged.tif,0.209762,1424
chip_142_481_merged.tif,0.209742,1425
chip_184_392_merged.tif,0.209702,1426
chip_129_425_merged.tif,0.209682,1427
chip_064_120_merged.tif,0.209622,1428
chip_241_598_merged.tif,0.209622,1429
chip_335_504_merged.tif,0.209622,1430
chip_221_316_merged.tif,0.209582,1431
chip_121_375_merged.tif,0.209522,1432
chip_270_478_merged.tif,0.209503,1433
chip_185_503_merged.tif,0.209463,1434
chip_202_367_merged.tif,0.209423,1435
chip_128_446_merged.tif,0.209383,1436
chip_239_336_merged.tif,0.209383,1437
chip_128_480_merged.tif,0.209363,1438
chip_102_326_merged.tif,0.209343,1439
chip_210_318_merged.tif,0.209343,1440
chip_146_493_merged.tif,0.209323,1441
chip_149_491_merged.tif,0.209323,1442
chip_157_466_merged.tif,0.209323,1443
chip_267_434_merged.tif,0.209263,1444
chip_351_540_merged.tif,0.209263,1445
chip_037_148_merged.tif,0.209224,1446
chip_358_325_merged.tif,0.209224,1447
chip_318_539_merged.tif,0.209204,1448
chip_079_333_merged.tif,0.209184,1449
chip_218_432_merged.tif,0.209144,1450
chip_248_589_merged.tif,0.209124,1451
chip_111_407_merged.tif,0.209104,1452
chip_173_605_merged.tif,0.209104,1453
chip_038_203_merged.tif,0.209084,1454
chip_166_523_merged.tif,0.209044,1455
chip_217_426_merged.tif,0.209044,1456
chip_387_331_merged.tif,0.209044,1457
chip_166_471_merged.tif,0.209024,1458
chip_125_503_merged.tif,0.208984,1459
chip_283_431_merged.tif,0.208925,1460
chip_181_353_merged.tif,0.208845,1461
chip_165_376_merged.tif,0.208805,1462
chip_098_340_merged.tif,0.208765,1463
chip_134_494_merged.tif,0.208725,1464
chip_116_444_merged.tif,0.208626,1465
chip_082_339_merged.tif,0.208606,1466
chip_251_446_merged.tif,0.208586,1467
chip_167_437_merged.tif,0.208526,1468
chip_148_495_merged.tif,0.208486,1469
chip_060_083_merged.tif,0.208466,1470
chip_214_429_merged.tif,0.208426,1471
chip_276_473_merged.tif,0.208406,1472
chip_252_438_merged.tif,0.208367,1473
chip_199_324_merged.tif,0.208347,1474
chip_126_495_merged.tif,0.208327,1475
chip_134_484_merged.tif,0.208307,1476
chip_163_371_merged.tif,0.208307,1477
chip_243_589_merged.tif,0.208287,1478
chip_305_343_merged.tif,0.208287,1479
chip_097_099_merged.tif,0.208247,1480
chip_266_438_merged.tif,0.208247,1481
chip_242_590_merged.tif,0.208187,1482
chip_244_586_merged.tif,0.208167,1483
chip_106_405_merged.tif,0.208147,1484
chip_125_420_merged.tif,0.208107,1485
chip_150_485_merged.tif,0.208068,1486
chip_239_598_merged.tif,0.208068,1487
chip_218_431_merged.tif,0.208048,1488
chip_210_461_merged.tif,0.208028,1489
chip_286_552_merged.tif,0.208028,1490
chip_109_414_merged.tif,0.207988,1491
chip_252_590_merged.tif,0.207968,1492
chip_191_459_merged.tif,0.207948,1493
chip_173_468_merged.tif,0.207928,1494
chip_203_435_merged.tif,0.207908,1495
chip_135_494_merged.tif,0.207828,1496
chip_223_437_merged.tif,0.207749,1497
chip_125_443_merged.tif,0.207709,1498
chip_165_468_merged.tif,0.207709,1499
chip_388_324_merged.tif,0.207629,1500
chip_124_508_merged.tif,0.207609,1501
chip_209_381_merged.tif,0.207609,1502
chip_107_417_merged.tif,0.207589,1503
chip_304_541_merged.tif,0.207549,1504
chip_207_323_merged.tif,0.207510,1505
chip_130_426_merged.tif,0.207490,1506
chip_143_479_merged.tif,0.207490,1507
chip_109_321_merged.tif,0.207470,1508
chip_329_508_merged.tif,0.207430,1509
chip_150_267_merged.tif,0.207410,1510
chip_208_424_merged.tif,0.207310,1511
chip_152_469_merged.tif,0.207270,1512
chip_255_417_merged.tif,0.207211,1513
chip_322_417_merged.tif,0.207171,1514
chip_236_367_merged.tif,0.207091,1515
chip_139_435_merged.tif,0.207031,1516
chip_165_412_merged.tif,0.207031,1517
chip_209_334_merged.tif,0.207031,1518
chip_169_410_merged.tif,0.206932,1519
chip_129_508_merged.tif,0.206892,1520
chip_110_343_merged.tif,0.206872,1521
chip_128_431_merged.tif,0.206872,1522
chip_087_364_merged.tif,0.206852,1523
chip_238_463_merged.tif,0.206832,1524
chip_329_489_merged.tif,0.206832,1525
chip_147_488_merged.tif,0.206812,1526
chip_166_436_merged.tif,0.206772,1527
chip_224_326_merged.tif,0.206772,1528
chip_240_336_merged.tif,0.206732,1529
chip_215_438_merged.tif,0.206692,1530
chip_129_442_merged.tif,0.206673,1531
chip_110_336_merged.tif,0.206653,1532
chip_171_292_merged.tif,0.206633,1533
chip_067_292_merged.tif,0.206593,1534
chip_135_430_merged.tif,0.206473,1535
chip_213_449_merged.tif,0.206453,1536
chip_267_432_merged.tif,0.206453,1537
chip_104_334_merged.tif,0.206413,1538
chip_122_445_merged.tif,0.206413,1539
chip_353_328_merged.tif,0.206374,1540
chip_108_414_merged.tif,0.206354,1541
chip_146_497_merged.tif,0.206354,1542
chip_333_497_merged.tif,0.206354,1543
chip_126_502_merged.tif,0.206214,1544
chip_214_466_merged.tif,0.206214,1545
chip_317_528_merged.tif,0.206214,1546
chip_190_419_merged.tif,0.206194,1547
chip_061_084_merged.tif,0.206174,1548
chip_179_341_merged.tif,0.206134,1549
chip_191_516_merged.tif,0.206134,1550
chip_211_335_merged.tif,0.206114,1551
chip_162_406_merged.tif,0.206075,1552
chip_108_330_merged.tif,0.206015,1553
chip_132_302_merged.tif,0.206015,1554
chip_133_470_merged.tif,0.206015,1555
chip_148_413_merged.tif,0.206015,1556
chip_112_440_merged.tif,0.205935,1557
chip_113_331_merged.tif,0.205935,1558
chip_096_358_merged.tif,0.205875,1559
chip_327_523_merged.tif,0.205875,1560
chip_091_334_merged.tif,0.205835,1561
chip_114_592_merged.tif,0.205835,1562
chip_130_509_merged.tif,0.205835,1563
chip_327_500_merged.tif,0.205776,1564
chip_089_364_merged.tif,0.205696,1565
chip_121_466_merged.tif,0.205696,1566
chip_255_438_merged.tif,0.205636,1567
chip_219_439_merged.tif,0.205616,1568
chip_174_406_merged.tif,0.205596,1569
chip_090_337_merged.tif,0.205576,1570
chip_212_411_merged.tif,0.205576,1571
chip_219_336_merged.tif,0.205576,1572
chip_226_484_merged.tif,0.205576,1573
chip_231_594_merged.tif,0.205556,1574
chip_185_302_merged.tif,0.205537,1575
chip_245_443_merged.tif,0.205497,1576
chip_273_464_merged.tif,0.205497,1577
chip_221_436_merged.tif,0.205457,1578
chip_208_457_merged.tif,0.205437,1579
chip_193_330_merged.tif,0.205377,1580
chip_244_333_merged.tif,0.205357,1581
chip_069_294_merged.tif,0.205337,1582
chip_119_446_merged.tif,0.205337,1583
chip_283_559_merged.tif,0.205317,1584
chip_230_329_merged.tif,0.205297,1585
chip_319_533_merged.tif,0.205297,1586
chip_334_496_merged.tif,0.205277,1587
chip_166_382_merged.tif,0.205238,1588
chip_070_097_merged.tif,0.205118,1589
chip_243_333_merged.tif,0.205118,1590
chip_255_447_merged.tif,0.205098,1591
chip_147_501_merged.tif,0.205038,1592
chip_197_393_merged.tif,0.204998,1593
chip_277_403_merged.tif,0.204998,1594
chip_324_334_merged.tif,0.204978,1595
chip_145_156_merged.tif,0.204959,1596
chip_182_425_merged.tif,0.204919,1597
chip_225_315_merged.tif,0.204919,1598
chip_074_267_merged.tif,0.204899,1599
chip_250_589_merged.tif,0.204879,1600
chip_195_484_merged.tif,0.204839,1601
chip_133_363_merged.tif,0.204799,1602
chip_216_603_merged.tif,0.204779,1603
chip_052_240_merged.tif,0.204719,1604
chip_149_489_merged.tif,0.204640,1605
chip_212_445_merged.tif,0.204580,1606
chip_267_582_merged.tif,0.204580,1607
chip_119_554_merged.tif,0.204560,1608
chip_248_427_merged.tif,0.204560,1609
chip_237_591_merged.tif,0.204520,1610
chip_113_479_merged.tif,0.204500,1611
chip_240_332_merged.tif,0.204500,1612
chip_332_504_merged.tif,0.204500,1613
chip_151_493_merged.tif,0.204480,1614
chip_247_335_merged.tif,0.204480,1615
chip_191_419_merged.tif,0.204460,1616
chip_134_308_merged.tif,0.204401,1617
chip_051_172_merged.tif,0.204381,1618
chip_174_412_merged.tif,0.204361,1619
chip_124_504_merged.tif,0.204341,1620
chip_167_340_merged.tif,0.204341,1621
chip_329_493_merged.tif,0.204321,1622
chip_121_503_merged.tif,0.204281,1623
chip_107_415_merged.tif,0.204261,1624
chip_125_492_merged.tif,0.204261,1625
chip_270_475_merged.tif,0.204261,1626
chip_215_329_merged.tif,0.204221,1627
chip_250_585_merged.tif,0.204161,1628
chip_113_441_merged.tif,0.204141,1629
chip_197_326_merged.tif,0.204082,1630
chip_256_443_merged.tif,0.204062,1631
chip_114_596_merged.tif,0.204042,1632
chip_165_593_merged.tif,0.204022,1633
chip_052_239_merged.tif,0.204002,1634
chip_051_235_merged.tif,0.203922,1635
chip_222_185_merged.tif,0.203862,1636
chip_148_473_merged.tif,0.203803,1637
chip_168_611_merged.tif,0.203783,1638
chip_169_611_merged.tif,0.203783,1639
chip_213_335_merged.tif,0.203763,1640
chip_129_507_merged.tif,0.203743,1641
chip_123_482_merged.tif,0.203703,1642
chip_240_429_merged.tif,0.203663,1643
chip_136_434_merged.tif,0.203583,1644
chip_200_441_merged.tif,0.203563,1645
chip_302_382_merged.tif,0.203563,1646
chip_141_484_merged.tif,0.203544,1647
chip_130_508_merged.tif,0.203524,1648
chip_238_444_merged.tif,0.203524,1649
chip_109_436_merged.tif,0.203464,1650
chip_146_494_merged.tif,0.203464,1651
chip_129_506_merged.tif,0.203444,1652
chip_349_542_merged.tif,0.203444,1653
chip_196_323_merged.tif,0.203424,1654
chip_333_515_merged.tif,0.203384,1655
chip_282_558_merged.tif,0.203344,1656
chip_283_281_merged.tif,0.203245,1657
chip_102_344_merged.tif,0.203205,1658
chip_115_493_merged.tif,0.203205,1659
chip_186_489_merged.tif,0.203145,1660
chip_386_323_merged.tif,0.203145,1661
chip_150_495_merged.tif,0.203125,1662
chip_209_333_merged.tif,0.203125,1663
chip_225_371_merged.tif,0.203105,1664
chip_357_370_merged.tif,0.203105,1665
chip_135_361_merged.tif,0.203065,1666
chip_175_432_merged.tif,0.203065,1667
chip_219_603_merged.tif,0.203065,1668
chip_275_398_merged.tif,0.203065,1669
chip_221_324_merged.tif,0.203025,1670
chip_248_585_merged.tif,0.202985,1671
chip_186_488_merged.tif,0.202966,1672
chip_148_483_merged.tif,0.202946,1673
chip_149_415_merged.tif,0.202786,1674
chip_217_314_merged.tif,0.202786,1675
chip_226_309_merged.tif,0.202786,1676
chip_154_480_merged.tif,0.202766,1677
chip_200_478_merged.tif,0.202766,1678
chip_341_534_merged.tif,0.202766,1679
chip_080_230_merged.tif,0.202706,1680
chip_105_404_merged.tif,0.202706,1681
chip_149_492_merged.tif,0.202706,1682
chip_336_499_merged.tif,0.202667,1683
chip_128_317_merged.tif,0.202647,1684
chip_148_488_merged.tif,0.202647,1685
chip_253_587_merged.tif,0.202587,1686
chip_089_360_merged.tif,0.202567,1687
chip_171_611_merged.tif,0.202547,1688
chip_185_502_merged.tif,0.202547,1689
chip_193_459_merged.tif,0.202527,1690
chip_225_325_merged.tif,0.202527,1691
chip_052_241_merged.tif,0.202487,1692
chip_200_319_merged.tif,0.202487,1693
chip_252_584_merged.tif,0.202467,1694
chip_088_361_merged.tif,0.202447,1695
chip_369_343_merged.tif,0.202447,1696
chip_251_260_merged.tif,0.202368,1697
chip_243_467_merged.tif,0.202348,1698
chip_118_492_merged.tif,0.202328,1699
chip_168_325_merged.tif,0.202308,1700
chip_241_474_merged.tif,0.202288,1701
chip_141_475_merged.tif,0.202268,1702
chip_292_552_merged.tif,0.202268,1703
chip_149_494_merged.tif,0.202208,1704
chip_207_410_merged.tif,0.202208,1705
chip_322_544_merged.tif,0.202208,1706
chip_187_400_merged.tif,0.202168,1707
chip_373_294_merged.tif,0.202168,1708
chip_111_414_merged.tif,0.202089,1709
chip_250_588_merged.tif,0.202069,1710
chip_119_444_merged.tif,0.202049,1711
chip_207_434_merged.tif,0.202029,1712
chip_218_437_merged.tif,0.202029,1713
chip_314_342_merged.tif,0.202009,1714
chip_085_360_merged.tif,0.201889,1715
chip_134_304_merged.tif,0.201889,1716
chip_159_468_merged.tif,0.201849,1717
chip_183_425_merged.tif,0.201849,1718
chip_249_594_merged.tif,0.201810,1719
chip_048_070_merged.tif,0.201770,1720
chip_322_524_merged.tif,0.201770,1721
chip_218_440_merged.tif,0.201750,1722
chip_358_324_merged.tif,0.201750,1723
chip_240_588_merged.tif,0.201690,1724
chip_110_434_merged.tif,0.201670,1725
chip_329_497_merged.tif,0.201670,1726
chip_182_022_merged.tif,0.201630,1727
chip_323_507_merged.tif,0.201630,1728
chip_269_478_merged.tif,0.201610,1729
chip_065_288_merged.tif,0.201590,1730
chip_189_402_merged.tif,0.201590,1731
chip_197_319_merged.tif,0.201590,1732
chip_136_306_merged.tif,0.201531,1733
chip_140_470_merged.tif,0.201511,1734
chip_155_467_merged.tif,0.201511,1735
chip_237_590_merged.tif,0.201511,1736
chip_319_524_merged.tif,0.201511,1737
chip_299_349_merged.tif,0.201491,1738
chip_150_266_merged.tif,0.201431,1739
chip_269_420_merged.tif,0.201431,1740
chip_214_329_merged.tif,0.201351,1741
chip_209_425_merged.tif,0.201311,1742
chip_153_479_merged.tif,0.201291,1743
chip_132_470_merged.tif,0.201272,1744
chip_141_486_merged.tif,0.201272,1745
chip_277_405_merged.tif,0.201272,1746
chip_066_090_merged.tif,0.201252,1747
chip_200_323_merged.tif,0.201252,1748
chip_242_468_merged.tif,0.201232,1749
chip_238_466_merged.tif,0.201172,1750
chip_037_102_merged.tif,0.201112,1751
chip_334_505_merged.tif,0.201112,1752
chip_087_335_merged.tif,0.201072,1753
chip_193_311_merged.tif,0.201052,1754
chip_321_521_merged.tif,0.201012,1755
chip_209_387_merged.tif,0.200993,1756
chip_323_387_merged.tif,0.200993,1757
chip_257_443_merged.tif,0.200953,1758
chip_129_475_merged.tif,0.200913,1759
chip_138_480_merged.tif,0.200913,1760
chip_164_468_merged.tif,0.200893,1761
chip_215_452_merged.tif,0.200893,1762
chip_322_313_merged.tif,0.200853,1763
chip_205_329_merged.tif,0.200813,1764
chip_106_440_merged.tif,0.200793,1765
chip_122_507_merged.tif,0.200793,1766
chip_229_379_merged.tif,0.200793,1767
chip_105_104_merged.tif,0.200773,1768
chip_113_317_merged.tif,0.200773,1769
chip_131_471_merged.tif,0.200713,1770
chip_198_318_merged.tif,0.200713,1771
chip_119_340_merged.tif,0.200634,1772
chip_152_479_merged.tif,0.200614,1773
chip_079_345_merged.tif,0.200594,1774
chip_267_566_merged.tif,0.200594,1775
chip_074_096_merged.tif,0.200574,1776
chip_104_333_merged.tif,0.200574,1777
chip_124_433_merged.tif,0.200554,1778
chip_246_428_merged.tif,0.200554,1779
chip_235_445_merged.tif,0.200494,1780
chip_242_469_merged.tif,0.200494,1781
chip_268_373_merged.tif,0.200494,1782
chip_032_079_merged.tif,0.200454,1783
chip_125_124_merged.tif,0.200395,1784
chip_126_357_merged.tif,0.200395,1785
chip_163_252_merged.tif,0.200375,1786
chip_109_439_merged.tif,0.200355,1787
chip_216_454_merged.tif,0.200355,1788
chip_326_501_merged.tif,0.200355,1789
chip_112_419_merged.tif,0.200275,1790
chip_123_495_merged.tif,0.200255,1791
chip_131_472_merged.tif,0.200175,1792
chip_291_134_merged.tif,0.200136,1793
chip_135_321_merged.tif,0.200116,1794
chip_344_459_merged.tif,0.200076,1795
chip_123_507_merged.tif,0.200056,1796
chip_194_331_merged.tif,0.200016,1797
chip_120_322_merged.tif,0.199976,1798
chip_238_593_merged.tif,0.199956,1799
chip_229_592_merged.tif,0.199936,1800
chip_130_480_merged.tif,0.199896,1801
chip_214_424_merged.tif,0.199876,1802
chip_217_435_merged.tif,0.199876,1803
chip_192_325_merged.tif,0.199837,1804
chip_104_329_merged.tif,0.199737,1805
chip_193_318_merged.tif,0.199737,1806
chip_085_592_merged.tif,0.199697,1807
chip_188_420_merged.tif,0.199677,1808
chip_194_329_merged.tif,0.199657,1809
chip_123_508_merged.tif,0.199637,1810
chip_322_508_merged.tif,0.199577,1811
chip_062_257_merged.tif,0.199498,1812
chip_084_359_merged.tif,0.199478,1813
chip_123_383_merged.tif,0.199478,1814
chip_224_331_merged.tif,0.199478,1815
chip_155_483_merged.tif,0.199458,1816
chip_320_522_merged.tif,0.199398,1817
chip_153_469_merged.tif,0.199378,1818
chip_213_435_merged.tif,0.199358,1819
chip_331_501_merged.tif,0.199279,1820
chip_133_318_merged.tif,0.199239,1821
chip_060_196_merged.tif,0.199219,1822
chip_245_596_merged.tif,0.199199,1823
chip_160_465_merged.tif,0.199159,1824
chip_159_520_merged.tif,0.199139,1825
chip_294_348_merged.tif,0.199119,1826
chip_269_370_merged.tif,0.199099,1827
chip_105_332_merged.tif,0.199059,1828
chip_232_024_merged.tif,0.199039,1829
chip_234_591_merged.tif,0.199039,1830
chip_327_521_merged.tif,0.199039,1831
chip_049_070_merged.tif,0.199019,1832
chip_129_483_merged.tif,0.199019,1833
chip_229_605_merged.tif,0.199019,1834
chip_097_334_merged.tif,0.198920,1835
chip_115_602_merged.tif,0.198920,1836
chip_234_376_merged.tif,0.198880,1837
chip_099_310_merged.tif,0.198800,1838
chip_150_265_merged.tif,0.198800,1839
chip_219_444_merged.tif,0.198800,1840
chip_331_509_merged.tif,0.198760,1841
chip_312_433_merged.tif,0.198740,1842
chip_210_444_merged.tif,0.198641,1843
chip_276_565_merged.tif,0.198581,1844
chip_330_512_merged.tif,0.198581,1845
chip_337_506_merged.tif,0.198581,1846
chip_157_523_merged.tif,0.198561,1847
chip_206_404_merged.tif,0.198541,1848
chip_224_333_merged.tif,0.198521,1849
chip_166_261_merged.tif,0.198501,1850
chip_224_373_merged.tif,0.198501,1851
chip_251_445_merged.tif,0.198501,1852
chip_343_469_merged.tif,0.198422,1853
chip_170_264_merged.tif,0.198362,1854
chip_230_353_merged.tif,0.198342,1855
chip_087_360_merged.tif,0.198322,1856
chip_236_595_merged.tif,0.198322,1857
chip_244_592_merged.tif,0.198302,1858
chip_223_372_merged.tif,0.198262,1859
chip_153_375_merged.tif,0.198202,1860
chip_042_116_merged.tif,0.198162,1861
chip_091_336_merged.tif,0.198143,1862
chip_107_105_merged.tif,0.198143,1863
chip_320_525_merged.tif,0.198143,1864
chip_166_260_merged.tif,0.198103,1865
chip_242_466_merged.tif,0.198083,1866
chip_132_487_merged.tif,0.198063,1867
chip_251_587_merged.tif,0.198063,1868
chip_210_334_merged.tif,0.198023,1869
chip_341_533_merged.tif,0.197963,1870
chip_179_603_merged.tif,0.197943,1871
chip_252_585_merged.tif,0.197943,1872
chip_269_477_merged.tif,0.197903,1873
chip_227_309_merged.tif,0.197883,1874
chip_181_250_merged.tif,0.197804,1875
chip_128_326_merged.tif,0.197764,1876
chip_203_407_merged.tif,0.197744,1877
chip_150_470_merged.tif,0.197724,1878
chip_333_495_merged.tif,0.197704,1879
chip_310_469_merged.tif,0.197604,1880
chip_310_542_merged.tif,0.197585,1881
chip_236_449_merged.tif,0.197485,1882
chip_344_469_merged.tif,0.197485,1883
chip_216_436_merged.tif,0.197465,1884
chip_168_612_merged.tif,0.197445,1885
chip_219_333_merged.tif,0.197385,1886
chip_244_594_merged.tif,0.197345,1887
chip_223_480_merged.tif,0.197325,1888
chip_317_368_merged.tif,0.197305,1889
chip_237_595_merged.tif,0.197286,1890
chip_116_492_merged.tif,0.197266,1891
chip_217_315_merged.tif,0.197226,1892
chip_251_584_merged.tif,0.197206,1893
chip_123_434_merged.tif,0.197186,1894
chip_086_216_merged.tif,0.197146,1895
chip_308_524_merged.tif,0.197146,1896
chip_150_494_merged.tif,0.197106,1897
chip_131_320_merged.tif,0.197086,1898
chip_334_499_merged.tif,0.197086,1899
chip_247_580_merged.tif,0.197066,1900
chip_266_435_merged.tif,0.197066,1901
chip_128_426_merged.tif,0.197007,1902
chip_066_289_merged.tif,0.196987,1903
chip_128_485_merged.tif,0.196967,1904
chip_246_592_merged.tif,0.196927,1905
chip_243_335_merged.tif,0.196907,1906
chip_117_493_merged.tif,0.196887,1907
chip_194_314_merged.tif,0.196887,1908
chip_198_594_merged.tif,0.196847,1909
chip_171_431_merged.tif,0.196807,1910
chip_125_436_merged.tif,0.196787,1911
chip_222_332_merged.tif,0.196728,1912
chip_237_593_merged.tif,0.196688,1913
chip_131_487_merged.tif,0.196628,1914
chip_207_334_merged.tif,0.196628,1915
chip_145_372_merged.tif,0.196568,1916
chip_129_311_merged.tif,0.196508,1917
chip_336_500_merged.tif,0.196508,1918
chip_298_431_merged.tif,0.196488,1919
chip_331_495_merged.tif,0.196429,1920
chip_217_428_merged.tif,0.196349,1921
chip_252_589_merged.tif,0.196349,1922
chip_128_507_merged.tif,0.196269,1923
chip_199_323_merged.tif,0.196269,1924
chip_220_333_merged.tif,0.196269,1925
chip_111_418_merged.tif,0.196249,1926
chip_335_500_merged.tif,0.196249,1927
chip_129_509_merged.tif,0.196229,1928
chip_227_331_merged.tif,0.196169,1929
chip_218_318_merged.tif,0.196150,1930
chip_157_467_merged.tif,0.196130,1931
chip_155_475_merged.tif,0.196110,1932
chip_239_335_merged.tif,0.196090,1933
chip_291_454_merged.tif,0.196070,1934
chip_142_474_merged.tif,0.196050,1935
chip_174_493_merged.tif,0.196030,1936
chip_272_468_merged.tif,0.196010,1937
chip_265_567_merged.tif,0.195970,1938
chip_351_539_merged.tif,0.195890,1939
chip_037_101_merged.tif,0.195831,1940
chip_248_595_merged.tif,0.195831,1941
chip_063_357_merged.tif,0.195791,1942
chip_105_452_merged.tif,0.195791,1943
chip_239_333_merged.tif,0.195751,1944
chip_104_342_merged.tif,0.195731,1945
chip_139_366_merged.tif,0.195731,1946
chip_176_027_merged.tif,0.195731,1947
chip_316_519_merged.tif,0.195691,1948
chip_258_483_merged.tif,0.195651,1949
chip_183_604_merged.tif,0.195631,1950
chip_199_450_merged.tif,0.195631,1951
chip_184_458_merged.tif,0.195592,1952
chip_202_439_merged.tif,0.195572,1953
chip_254_443_merged.tif,0.195552,1954
chip_127_482_merged.tif,0.195492,1955
chip_146_340_merged.tif,0.195472,1956
chip_300_543_merged.tif,0.195472,1957
chip_311_469_merged.tif,0.195432,1958
chip_258_413_merged.tif,0.195293,1959
chip_199_442_merged.tif,0.195273,1960
chip_124_497_merged.tif,0.195213,1961
chip_126_438_merged.tif,0.195213,1962
chip_237_442_merged.tif,0.195133,1963
chip_137_275_merged.tif,0.195113,1964
chip_205_389_merged.tif,0.194994,1965
chip_224_440_merged.tif,0.194954,1966
chip_106_421_merged.tif,0.194914,1967
chip_268_269_merged.tif,0.194894,1968
chip_228_469_merged.tif,0.194874,1969
chip_149_265_merged.tif,0.194854,1970
chip_301_382_merged.tif,0.194854,1971
chip_332_503_merged.tif,0.194834,1972
chip_208_324_merged.tif,0.194814,1973
chip_314_516_merged.tif,0.194814,1974
chip_257_264_merged.tif,0.194774,1975
chip_136_276_merged.tif,0.194754,1976
chip_103_417_merged.tif,0.194695,1977
chip_245_593_merged.tif,0.194695,1978
chip_045_229_merged.tif,0.194675,1979
chip_166_264_merged.tif,0.194655,1980
chip_149_264_merged.tif,0.194635,1981
chip_211_334_merged.tif,0.194595,1982
chip_243_468_merged.tif,0.194595,1983
chip_270_298_merged.tif,0.194595,1984
chip_096_306_merged.tif,0.194555,1985
chip_108_336_merged.tif,0.194555,1986
chip_327_516_merged.tif,0.194555,1987
chip_137_344_merged.tif,0.194535,1988
chip_181_605_merged.tif,0.194535,1989
chip_236_592_merged.tif,0.194515,1990
chip_128_051_merged.tif,0.194475,1991
chip_155_474_merged.tif,0.194436,1992
chip_312_476_merged.tif,0.194336,1993
chip_134_361_merged.tif,0.194236,1994
chip_309_517_merged.tif,0.194236,1995
chip_119_559_merged.tif,0.194216,1996
chip_061_195_merged.tif,0.194157,1997
chip_370_348_merged.tif,0.194097,1998
chip_155_346_merged.tif,0.194057,1999
chip_326_500_merged.tif,0.193937,2000
chip_200_030_merged.tif,0.193838,2001
chip_234_332_merged.tif,0.193818,2002
chip_236_600_merged.tif,0.193818,2003
chip_131_470_merged.tif,0.193758,2004
chip_353_423_merged.tif,0.193758,2005
chip_260_443_merged.tif,0.193738,2006
chip_183_484_merged.tif,0.193718,2007
chip_246_593_merged.tif,0.193698,2008
chip_332_498_merged.tif,0.193698,2009
chip_224_438_merged.tif,0.193678,2010
chip_225_372_merged.tif,0.193658,2011
chip_269_297_merged.tif,0.193658,2012
chip_326_516_merged.tif,0.193618,2013
chip_246_333_merged.tif,0.193579,2014
chip_121_509_merged.tif,0.193559,2015
chip_285_432_merged.tif,0.193479,2016
chip_147_486_merged.tif,0.193459,2017
chip_151_539_merged.tif,0.193399,2018
chip_059_091_merged.tif,0.193359,2019
chip_194_433_merged.tif,0.193320,2020
chip_207_331_merged.tif,0.193300,2021
chip_214_450_merged.tif,0.193300,2022
chip_107_104_merged.tif,0.193240,2023
chip_318_523_merged.tif,0.193200,2024
chip_248_592_merged.tif,0.193180,2025
chip_233_590_merged.tif,0.193160,2026
chip_151_240_merged.tif,0.193140,2027
chip_253_595_merged.tif,0.193140,2028
chip_238_335_merged.tif,0.193100,2029
chip_238_445_merged.tif,0.193100,2030
chip_221_441_merged.tif,0.193060,2031
chip_258_419_merged.tif,0.193060,2032
chip_216_337_merged.tif,0.193040,2033
chip_149_479_merged.tif,0.193001,2034
chip_248_586_merged.tif,0.193001,2035
chip_215_327_merged.tif,0.192981,2036
chip_251_425_merged.tif,0.192961,2037
chip_079_235_merged.tif,0.192901,2038
chip_233_332_merged.tif,0.192901,2039
chip_185_244_merged.tif,0.192881,2040
chip_319_529_merged.tif,0.192801,2041
chip_213_439_merged.tif,0.192742,2042
chip_167_343_merged.tif,0.192722,2043
chip_223_288_merged.tif,0.192702,2044
